ambient_temperature,dissolved_oxygen,do_volt,ec_volt,electrical_conductivity,humidity,ph_level,ph_voltge,sensor,temperature,time
30.0323486328125,12.815478654592496,2443,2171,12.8803744860606,71.905517578125,10.20599504169484,931,raspberrypi,26.5,2023-04-26 22:34:33.330664065
30.04241943359375,3.8084476067270376,726,1783,10.578400602784916,71.905517578125,2.9319359927879196,2222,raspberrypi,26.5,2023-04-26 22:34:44.323677672
30.04241943359375,4.049754204398448,772,2032,12.055698275299465,71.905517578125,2.137480279468109,2363,raspberrypi,26.5,2023-04-26 22:34:55.243956998
30.04241943359375,8.314586028460544,1585,2093,12.417606540453631,71.807861328125,1.4895199459093975,2478,raspberrypi,26.5,2023-04-26 22:35:06.260452104
30.04241943359375,10.989941785252263,2095,3096,18.368327687168872,71.807861328125,8.002929907595222,1322,raspberrypi,26.5,2023-04-26 22:35:17.301646179
30.0726318359375,7.915905562742561,1509,2070,12.281149325723373,71.807861328125,2.0698670272706785,2375,raspberrypi,26.5,2023-04-26 22:35:28.296751781
30.0726318359375,10.906009055627425,2079,2017,11.966704439605818,71.807861328125,1.25850800090151,2519,raspberrypi,26.5,2023-04-26 22:35:39.222787377
30.0726318359375,8.277865459249677,1578,1825,10.827583342727127,71.807861328125,11.501915708812259,701,raspberrypi,26.5,2023-04-26 22:35:50.344433643
30.08270263671875,12.773512289780077,2435,2208,13.09989261410493,71.807861328125,10.256704980842912,922,raspberrypi,26.5,2023-04-26 22:36:01.405235229
30.08270263671875,8.298848641655887,1582,1781,10.56653475802576,71.807861328125,11.569528961009691,689,raspberrypi,26.5,2023-04-26 22:36:12.453443982
30.08270263671875,8.529663648124192,1626,1036,6.146507585241263,71.807861328125,6.5267072346179855,1584,raspberrypi,26.5,2023-04-26 22:36:23.453615792
30.10284423828125,12.773512289780077,2435,2832,16.80203617896067,71.807861328125,7.986026594545864,1325,raspberrypi,26.5,2023-04-26 22:36:34.506746721
30.10284423828125,12.972852522639068,2473,2668,15.829036908710123,71.807861328125,7.7944557133198105,1359,raspberrypi,26.5,2023-04-26 22:36:45.507009188
30.1129150390625,10.837813712807245,2066,3104,18.415791066205482,71.710205078125,8.048005409060176,1314,raspberrypi,26.5,2023-04-26 22:36:56.530647077
30.10284423828125,6.169055627425614,1176,3091,18.338663075270986,71.807861328125,8.025467658327699,1318,raspberrypi,26.5,2023-04-26 22:37:07.550760523
30.1129150390625,10.696177231565331,2039,3101,18.39799229906675,71.710205078125,7.783186837953572,1361,raspberrypi,26.5,2023-04-26 22:37:18.599888466
30.133056640625,8.629333764553687,1645,2148,12.74391727133034,71.710205078125,3.00518368266847,2209,raspberrypi,26.5,2023-04-26 22:37:29.630075977
30.1129150390625,8.812936610608022,1680,2240,13.289746130251379,71.710205078125,4.408158665765157,1960,raspberrypi,26.5,2023-04-26 22:37:40.621428348
30.1531982421875,7.443783958602846,1419,1775,10.530937223748301,71.673583984375,9.47351814288934,1061,raspberrypi,26.5,2023-04-26 22:37:51.612633309
30.133056640625,8.760478654592497,1670,3067,18.19627293816115,71.710205078125,7.163398692810458,1471,raspberrypi,26.5,2023-04-26 22:38:02.608897721
30.133056640625,3.651073738680466,696,1039,6.164306352379992,71.710205078125,6.002704530087897,1677,raspberrypi,26.5,2023-04-26 22:38:13.721037785
30.16326904296875,3.546157826649418,676,1220,7.238165303083339,71.673583984375,5.6646382691007435,1737,raspberrypi,26.5,2023-04-26 22:38:25.009598151
30.16326904296875,10.748635187580854,2049,2017,11.966704439605818,71.673583984375,11.625873337840883,679,raspberrypi,26.5,2023-04-26 22:38:36.099291295
30.18341064453125,8.875886157826649,1692,2449,14.529726907582868,71.673583984375,5.467432950191571,1772,raspberrypi,26.5,2023-04-26 22:38:47.091654863
30.18341064453125,8.576875808538164,1635,975,5.7845993200870955,71.575927734375,6.436556231688078,1600,raspberrypi,26.5,2023-04-26 22:38:58.024027959
30.1934814453125,6.258234152652005,1193,2058,12.209954257168455,71.673583984375,1.235970250169033,2523,raspberrypi,26.5,2023-04-26 22:39:09.021673657
30.1934814453125,11.152561448900387,2126,1958,11.616662019210803,71.575927734375,1.235970250169033,2523,raspberrypi,26.5,2023-04-26 22:39:20.155841212
30.213623046875,9.55783958602846,1822,1006,5.968519913853967,71.575927734375,5.7660581473968895,1719,raspberrypi,26.5,2023-04-26 22:39:31.285811418
30.213623046875,9.615543337645537,1833,1879,11.147961151224258,71.575927734375,11.377958079783639,723,raspberrypi,26.5,2023-04-26 22:39:42.300372761
30.22369384765625,8.72375808538163,1663,1721,10.21055941525117,71.575927734375,9.417173766058147,1071,raspberrypi,26.5,2023-04-26 22:39:53.284360296
30.22369384765625,12.878428201811126,2455,1239,7.350890828295293,71.575927734375,5.974532341672301,1682,raspberrypi,26.5,2023-04-26 22:40:04.323670236
30.22369384765625,7.129036222509702,1359,2298,13.633855628266815,71.575927734375,4.763128239801668,1897,raspberrypi,26.5,2023-04-26 22:40:15.356793212
30.2337646484375,12.957115135834412,2470,2737,16.238408552900907,71.575927734375,8.143790849673202,1297,raspberrypi,26.5,2023-04-26 22:40:26.377447165
30.2337646484375,3.693040103492885,704,1417,8.406951011859913,71.575927734375,5.25332431823304,1810,raspberrypi,26.5,2023-04-26 22:40:37.431267637
30.2337646484375,4.647774902975421,886,3058,18.142876636744965,71.575927734375,7.963488843813387,1329,raspberrypi,26.5,2023-04-26 22:40:48.431573538
30.25390625,12.542697283311773,2391,1077,6.3897574028039,71.575927734375,7.8338967771016454,1352,raspberrypi,26.5,2023-04-26 22:40:59.438495843
30.25390625,8.697529107373867,1658,2103,12.476935764249395,71.478271484375,1.3317556907820602,2506,raspberrypi,26.5,2023-04-26 22:41:10.474055267
30.26397705078125,3.504191461836999,668,1223,7.25596407022207,71.478271484375,6.098489970700924,1660,raspberrypi,26.5,2023-04-26 22:41:21.480493239
30.26397705078125,4.023525226390685,767,1857,11.017436858873575,71.575927734375,2.283975659229209,2337,raspberrypi,26.5,2023-04-26 22:41:32.509459597
30.26397705078125,4.899573091849936,934,1930,11.450540192582661,71.478271484375,1.3261212530989406,2507,raspberrypi,26.5,2023-04-26 22:41:43.504968487
30.28411865234375,8.870640362225096,1691,2374,14.08475772911463,71.478271484375,4.960333558710841,1862,raspberrypi,26.5,2023-04-26 22:41:54.546683174
30.294189453125,12.925640362225096,2464,1806,10.714857817515174,71.478271484375,2.9713770565697546,2215,raspberrypi,26.5,2023-04-26 22:42:05.550319058
30.28411865234375,7.029366106080207,1340,1755,10.41227877615677,71.478271484375,11.693486590038315,667,raspberrypi,26.5,2023-04-26 22:42:16.568437284
30.294189453125,6.777567917205692,1292,2078,12.328612704759983,71.478271484375,1.2472391255352724,2521,raspberrypi,26.5,2023-04-26 22:42:27.593937169
30.294189453125,5.670705045278137,1081,974,5.778666397707519,71.478271484375,6.228082037412666,1637,raspberrypi,26.5,2023-04-26 22:42:38.598644221
30.294189453125,10.795847347994826,2058,2092,12.411673618074055,71.478271484375,1.979716024340771,2391,raspberrypi,26.5,2023-04-26 22:42:49.611412232
30.30426025390625,10.376183699870634,1978,1836,10.89284548890247,71.478271484375,11.580797836375929,687,raspberrypi,26.5,2023-04-26 22:43:00.575730732
30.32440185546875,5.691688227684347,1085,3037,18.018285266773855,71.380615234375,7.749380211854857,1367,raspberrypi,26.5,2023-04-26 22:43:11.597646938
30.34454345703125,4.075983182406209,777,1907,11.3140829778524,71.380615234375,3.157313500112689,2182,raspberrypi,26.5,2023-04-26 22:43:22.648669796
30.34454345703125,11.173544631306596,2130,2061,12.227753024307185,71.478271484375,2.0698670272706785,2375,raspberrypi,26.5,2023-04-26 22:43:33.709108349
30.34454345703125,10.71716041397154,2043,1011,5.99818452575185,71.380615234375,5.7660581473968895,1719,raspberrypi,26.5,2023-04-26 22:43:44.703213467
30.374755859375,8.944081500646831,1705,2768,16.422329146667774,71.380615234375,5.140635564570656,1830,raspberrypi,26.5,2023-04-26 22:43:55.701232469
30.374755859375,8.031313065976715,1531,1775,10.530937223748301,71.380615234375,10.983547441965293,793,raspberrypi,26.5,2023-04-26 22:44:06.708440966
30.374755859375,3.6195989650711513,690,1544,9.160432154066129,71.478271484375,5.782961460446248,1716,raspberrypi,26.5,2023-04-26 22:44:17.693754359
30.374755859375,8.770970245795601,1672,1418,8.412883934239488,71.380615234375,9.304485012395762,1091,raspberrypi,26.5,2023-04-26 22:44:28.705884950
30.40496826171875,4.2386028460543335,808,2752,16.327402388594553,71.343994140625,8.143790849673202,1297,raspberrypi,26.5,2023-04-26 22:44:39.709061752
30.38482666015625,7.816235446313066,1490,2218,13.159221837900697,71.380615234375,1.759972954699121,2430,raspberrypi,26.5,2023-04-26 22:44:50.740466465
30.4150390625,10.470608020698577,1996,3099,18.3861264543076,71.343994140625,7.495830516114491,1412,raspberrypi,26.5,2023-04-26 22:45:01.746494896
30.4150390625,12.380077619663648,2360,1876,11.13016238408553,71.343994140625,2.7572684246112233,2253,raspberrypi,26.5,2023-04-26 22:45:12.756611790
30.4150390625,6.90346701164295,1316,3097,18.374260609548447,71.343994140625,7.292990759522199,1448,raspberrypi,26.5,2023-04-26 22:45:23.836696087
30.4351806640625,5.130388098318241,978,1980,11.747186311561485,71.343994140625,11.71602434077079,663,raspberrypi,26.5,2023-04-26 22:45:34.861529351
30.4351806640625,9.174896507115136,1749,1002,5.944788224335662,71.343994140625,6.042145593869732,1670,raspberrypi,26.5,2023-04-26 22:45:45.898771496
30.44525146484375,8.256882276843468,1574,2097,12.441338229971938,71.343994140625,1.9346405228758172,2399,raspberrypi,26.5,2023-04-26 22:45:56.911872459
30.44525146484375,8.519172056921086,1624,1801,10.685193205617292,71.246337890625,9.55240027045301,1047,raspberrypi,26.5,2023-04-26 22:46:07.922726911
30.455322265625,3.8346765847347997,731,1387,8.228963340472617,71.246337890625,5.61956276763579,1745,raspberrypi,26.5,2023-04-26 22:46:18.922020462
30.4754638671875,7.8739391979301425,1501,2092,12.411673618074055,71.246337890625,3.0502591841334237,2201,raspberrypi,26.5,2023-04-26 22:46:29.925777127
30.4754638671875,8.760478654592497,1670,2757,16.35706700049243,71.246337890625,6.160468785215236,1649,raspberrypi,26.5,2023-04-26 22:46:40.959354179
30.48553466796875,11.189282018111255,2133,2036,12.07942996481777,71.246337890625,11.451205769664188,710,raspberrypi,26.5,2023-04-26 22:46:51.969473268
30.50567626953125,9.967011642949547,1900,3105,18.421723988585057,71.246337890625,7.557809330628803,1401,raspberrypi,26.5,2023-04-26 22:47:02.983978166
30.52581787109375,5.3244825355756795,1015,1040,6.1702392747595685,71.246337890625,5.653369393734505,1739,raspberrypi,26.5,2023-04-26 22:47:14.009545331
30.52581787109375,7.018874514877102,1338,2674,15.864634442987583,71.246337890625,6.036511156186613,1671,raspberrypi,26.5,2023-04-26 22:47:24.990114110
30.535888671875,13.051539456662354,2488,2639,15.656982159702407,71.246337890625,7.7324768988054995,1370,raspberrypi,26.5,2023-04-26 22:47:36.116845533
30.535888671875,8.865394566623545,1690,1307,7.754329550106497,71.246337890625,7.400045075501465,1429,raspberrypi,26.5,2023-04-26 22:47:47.123028679
30.5560302734375,5.938240620957309,1132,2058,12.209954257168455,71.246337890625,1.1796258733378409,2533,raspberrypi,26.5,2023-04-26 22:47:58.122773611
30.535888671875,11.309935316946959,2156,2042,12.115027499095229,71.246337890625,11.541356772594096,694,raspberrypi,26.5,2023-04-26 22:48:09.131209140
30.56610107421875,6.887729624838292,1313,2965,17.591114855444346,71.148681640625,6.673202614379085,1558,raspberrypi,26.5,2023-04-26 22:48:20.199628698
30.56610107421875,10.465362225097024,1995,1025,6.081245439065921,71.148681640625,5.83930583727744,1706,raspberrypi,26.5,2023-04-26 22:48:31.309046249
30.58624267578125,7.129036222509702,1359,2552,15.14081791267925,71.148681640625,5.659003831417625,1738,raspberrypi,26.5,2023-04-26 22:48:42.316410306
30.58624267578125,3.656319534282018,697,2268,13.455867956879521,71.148681640625,9.884832093757042,988,raspberrypi,26.5,2023-04-26 22:48:53.322380293
30.58624267578125,8.891623544631306,1695,1641,9.73592562488505,71.148681640625,8.290286229434303,1271,raspberrypi,26.5,2023-04-26 22:49:04.356319630
30.60638427734375,6.515278137128073,1242,2067,12.26335055858464,71.148681640625,1.2077980617534365,2528,raspberrypi,26.5,2023-04-26 22:49:15.448868142
30.5963134765625,7.092315653298836,1352,2104,12.482868686628974,71.148681640625,1.1401848095560068,2540,raspberrypi,26.5,2023-04-26 22:49:26.581772831
30.62652587890625,7.5277166882276845,1435,1800,10.679260283237713,71.148681640625,11.5131845841785,699,raspberrypi,26.5,2023-04-26 22:49:38.652844089
30.62652587890625,3.6615653298835706,698,1421,8.430682701378219,71.051025390625,5.168807752986252,1825,raspberrypi,26.5,2023-04-26 22:49:49.680012783
30.62652587890625,6.100860284605433,1163,1006,5.968519913853967,71.051025390625,5.90691908947487,1694,raspberrypi,26.5,2023-04-26 22:50:00.736665444
30.6365966796875,6.6411772315653295,1266,2603,15.443396954037652,71.014404296875,5.506874013973405,1765,raspberrypi,26.5,2023-04-26 22:50:11.741004342
30.6365966796875,7.281164294954722,1388,2339,13.877105445829452,71.014404296875,4.126436781609195,2010,raspberrypi,26.5,2023-04-26 22:50:22.850335193
30.65673828125,8.508680465717982,1622,1856,11.011503936494,71.014404296875,11.620238900157764,680,raspberrypi,26.5,2023-04-26 22:50:33.887624331
30.65673828125,7.14477360931436,1362,2397,14.22121494384489,71.014404296875,4.751859364435429,1899,raspberrypi,26.5,2023-04-26 22:50:44.886028525
30.65673828125,7.333622250970246,1398,1808,10.726723662274328,71.014404296875,9.389001577642551,1076,raspberrypi,26.5,2023-04-26 22:50:55.898231718
30.65673828125,8.938835705045278,1704,2458,14.583123208999059,71.014404296875,5.2026143790849675,1819,raspberrypi,26.5,2023-04-26 22:51:06.899471327
30.66680908203125,9.001785252263907,1716,1587,9.415547816387917,71.014404296875,7.929682217714672,1335,raspberrypi,26.5,2023-04-26 22:51:17.914229846
30.66680908203125,12.332865459249676,2351,2172,12.886307408440176,70.916748046875,10.797610998422357,826,raspberrypi,26.5,2023-04-26 22:51:28.911754656
30.6768798828125,7.081824062095731,1350,2511,14.897568095116611,70.916748046875,5.501239576290287,1766,raspberrypi,26.5,2023-04-26 22:51:39.917032041
30.6768798828125,7.118544631306598,1357,2546,15.10522037840179,70.916748046875,5.597025016903313,1749,raspberrypi,26.5,2023-04-26 22:51:50.963949066
30.697021484375,5.135633893919793,979,3097,18.374260609548447,70.916748046875,8.138156411990083,1298,raspberrypi,26.5,2023-04-26 22:52:01.992250358
30.697021484375,3.357309184993532,640,2477,14.69584873421101,70.916748046875,8.89317106152806,1164,raspberrypi,26.5,2023-04-26 22:52:12.992133307
30.7171630859375,10.04045278137128,1914,3070,18.21407170529988,70.916748046875,7.642325895875592,1386,raspberrypi,26.5,2023-04-26 22:52:24.021077934
30.7171630859375,7.83227214377407,1533,2105,12.377401980384318,70.819091796875,2.9770114942528734,2214,raspberrypi,27.0,2023-04-26 22:52:35.067020838
30.7171630859375,7.800498059508409,1487,2100,12.459136997110667,70.916748046875,2.7516339869281046,2254,raspberrypi,26.5,2023-04-26 22:52:46.092433345
30.7171630859375,8.79195342820181,1676,1485,8.810389733671114,70.819091796875,7.8338967771016454,1352,raspberrypi,26.5,2023-04-26 22:52:57.127335438
30.7171630859375,8.487697283311773,1618,2138,12.684588047534575,70.721435546875,3.9010592742844263,2050,raspberrypi,26.5,2023-04-26 22:53:08.114309306
30.72723388671875,4.474663648124191,853,3034,18.000486499635127,70.721435546875,7.963488843813387,1329,raspberrypi,26.5,2023-04-26 22:53:19.113226397
30.74737548828125,8.933589909443727,1703,1397,8.288292564268383,70.721435546875,7.343700698670273,1439,raspberrypi,26.5,2023-04-26 22:53:30.239403663
30.74737548828125,8.588421052631578,1681,1231,7.238281158124986,70.721435546875,7.078882127563669,1486,raspberrypi,27.0,2023-04-26 22:53:41.273302388
30.7574462890625,6.803796895213455,1297,2104,12.482868686628974,70.623779296875,1.1627225602884828,2536,raspberrypi,26.5,2023-04-26 22:53:52.278759197
30.7574462890625,9.069980595084088,1729,2108,12.506600376147277,70.721435546875,1.1627225602884828,2536,raspberrypi,26.5,2023-04-26 22:54:03.292240894
30.74737548828125,8.471959896507114,1615,2111,12.52439914328601,70.721435546875,2.678386297047555,2267,raspberrypi,26.5,2023-04-26 22:54:14.308693766
30.777587890625,6.0536481241914615,1154,2096,12.43540530759236,70.721435546875,1.1063781834572914,2546,raspberrypi,26.5,2023-04-26 22:54:25.356558459
30.777587890625,10.38667529107374,1980,1929,11.444607270203084,70.721435546875,11.535722334910975,695,raspberrypi,26.5,2023-04-26 22:54:36.346050626
30.7574462890625,8.83391979301423,1684,1308,7.760262472486072,70.623779296875,8.149425287356323,1296,raspberrypi,26.5,2023-04-26 22:54:47.343238251
30.777587890625,7.81183568677792,1529,1823,10.719241715078674,70.526123046875,10.983547441965293,793,raspberrypi,27.0,2023-04-26 22:54:58.308638815
30.7574462890625,7.312639068564036,1394,1767,10.48347384471169,70.526123046875,11.94703628577868,622,raspberrypi,26.5,2023-04-26 22:55:09.325666605
30.777587890625,8.639825355756791,1647,1866,11.070833160289764,70.526123046875,11.811809781383818,646,raspberrypi,26.5,2023-04-26 22:55:20.337028740
30.777587890625,9.33751617076326,1780,2098,12.447271152351515,70.428466796875,1.0500338066260992,2556,raspberrypi,26.5,2023-04-26 22:55:31.341653509
30.80780029296875,7.249689521345407,1382,2490,14.772976725145504,70.428466796875,8.538201487491548,1227,raspberrypi,26.5,2023-04-26 22:55:42.346908022
30.80780029296875,8.288357050452781,1580,2089,12.393874850935326,70.330810546875,3.0446247464503045,2202,raspberrypi,26.5,2023-04-26 22:55:53.377609778
30.80780029296875,3.5356662354463126,674,1216,7.214433613565035,70.330810546875,6.013973405454136,1675,raspberrypi,26.5,2023-04-26 22:56:04.379762283
30.80780029296875,12.269915912031049,2339,1913,11.34968051212986,69.73876953125,1.6360153256704981,2452,raspberrypi,26.5,2023-04-26 22:56:15.406250424
30.80780029296875,12.684333764553687,2418,1196,7.095775165973504,70.03173828125,6.143565472165878,1652,raspberrypi,26.5,2023-04-26 22:56:26.398732710
30.80780029296875,7.852956015523932,1497,2185,12.96343539937467,69.73876953125,3.5404552625647963,2114,raspberrypi,26.5,2023-04-26 22:56:37.389969137
30.81787109375,3.6458279430789133,695,2538,15.057756999365177,69.64111328125,8.324092855533017,1265,raspberrypi,26.5,2023-04-26 22:56:48.447079100
30.80780029296875,5.791358344113843,1104,1979,11.741253389181912,69.64111328125,11.558260085643454,691,raspberrypi,26.5,2023-04-26 22:56:59.382471959
30.81787109375,3.289113842173351,627,1554,9.219761377861893,69.73876953125,4.329276538201487,1974,raspberrypi,26.5,2023-04-26 22:57:10.401955471
30.81787109375,4.805148771021993,916,3073,18.23187047243861,69.83642578125,7.743745774171738,1368,raspberrypi,26.5,2023-04-26 22:57:21.478203154
30.82794189453125,10.502082794307892,2002,2063,12.239618869066337,69.83642578125,11.530087897227856,696,raspberrypi,26.5,2023-04-26 22:57:32.497564560
30.84808349609375,8.59261319534282,1638,1194,7.0839093212143505,69.83642578125,5.935091277890466,1689,raspberrypi,26.5,2023-04-26 22:57:43.490660986
30.84808349609375,7.139527813712807,1361,1871,11.100497772187646,69.73876953125,11.56389452332657,690,raspberrypi,26.5,2023-04-26 22:57:54.498076642
30.858154296875,12.93088615782665,2465,1866,11.070833160289764,69.73876953125,2.644579670948839,2273,raspberrypi,26.5,2023-04-26 22:58:05.532148596
30.84808349609375,7.150019404915912,1363,1237,7.339024983536141,69.44580078125,7.078882127563669,1486,raspberrypi,26.5,2023-04-26 22:58:16.526151620
30.82794189453125,8.749987063389392,1668,2719,16.131615950068525,69.34814453125,5.861843588009917,1702,raspberrypi,26.5,2023-04-26 22:58:27.508332453
30.84808349609375,9.552593790426908,1821,1950,11.569198640174191,69.44580078125,11.490646833446021,703,raspberrypi,26.5,2023-04-26 22:58:38.488722426
30.84808349609375,4.506138421733506,859,1916,11.367479279268588,69.54345703125,1.6022086995717828,2458,raspberrypi,26.5,2023-04-26 22:58:49.498328534
30.858154296875,3.9868046571798192,760,1133,6.722001056060185,69.54345703125,6.301329727293216,1624,raspberrypi,26.5,2023-04-26 22:59:00.487526599
30.858154296875,8.587367399741268,1637,1111,6.591476763709502,69.54345703125,6.504169483885509,1588,raspberrypi,26.5,2023-04-26 22:59:11.499738780
30.8782958984375,6.331675291073739,1207,2061,12.227753024307185,69.5068359375,0.9542483660130721,2573,raspberrypi,26.5,2023-04-26 22:59:22.505412704
30.8782958984375,6.756584734799482,1288,1932,11.462406037341813,69.4091796875,11.704755465404553,665,raspberrypi,26.5,2023-04-26 22:59:33.520741543
30.8984375,7.6273868046571796,1454,2380,14.120355263392089,69.2138671875,4.312373225152131,1977,raspberrypi,26.5,2023-04-26 22:59:44.552339177
30.8782958984375,3.8241849935316945,729,2828,16.778304489442366,69.1162109375,7.540906017579445,1404,raspberrypi,26.5,2023-04-26 22:59:55.595139475
30.8984375,4.553350582147477,868,2053,12.180289645270571,69.2138671875,11.530087897227856,696,raspberrypi,26.5,2023-04-26 23:00:06.623741436
30.8984375,8.949327296248383,1706,1831,10.863180877004586,69.1162109375,11.57516339869281,688,raspberrypi,26.5,2023-04-26 23:00:17.642660990
30.8984375,3.5251746442432084,672,1400,8.306091331407112,69.0185546875,6.109758846067162,1658,raspberrypi,26.5,2023-04-26 23:00:28.674319918
30.858154296875,8.41425614489004,1604,1852,10.987772246975693,68.756103515625,11.524453459544738,697,raspberrypi,26.5,2023-04-26 23:00:39.730417113
30.858154296875,7.354605433376455,1402,1127,6.686403521782725,68.756103515625,8.155059725039441,1295,raspberrypi,26.5,2023-04-26 23:00:50.752040680
30.858154296875,6.504786545924968,1240,2115,12.548130832804317,68.853759765625,1.0331304935767411,2559,raspberrypi,26.5,2023-04-26 23:01:01.801913907
30.8984375,5.424152652005175,1034,1940,11.509869416378427,69.1162109375,11.208924949290061,753,raspberrypi,26.5,2023-04-26 23:01:12.819120660
30.858154296875,3.9395924967658473,751,2053,12.180289645270571,68.756103515625,4.250394410637819,1988,raspberrypi,26.5,2023-04-26 23:01:23.870548577
30.8782958984375,8.970310478654591,1710,1838,10.904711333661622,68.7255859375,11.778003155285102,652,raspberrypi,26.5,2023-04-26 23:01:34.908593224
30.8984375,7.055595084087969,1345,3150,18.688705495666,69.0185546875,4.013748027946811,2030,raspberrypi,26.5,2023-04-26 23:01:45.899010263
30.8782958984375,7.071332470892625,1348,3028,17.964888965357666,68.9208984375,5.98016677935542,1681,raspberrypi,26.5,2023-04-26 23:01:56.894411674
30.8984375,3.6353363518758086,693,2304,13.669453162544277,69.0185546875,7.4732927653820145,1416,raspberrypi,26.5,2023-04-26 23:02:07.929218137
30.90850830078125,11.241739974126778,2143,2985,17.709773303035874,69.0185546875,7.377507324768988,1433,raspberrypi,26.5,2023-04-26 23:02:18.947065400
30.92864990234375,13.292846054333765,2534,2351,13.948300514384371,69.0185546875,8.01983322064458,1319,raspberrypi,26.5,2023-04-26 23:02:29.981274419
30.90850830078125,6.090368693402329,1161,3078,18.26153508433649,68.8232421875,7.321162947937796,1443,raspberrypi,26.5,2023-04-26 23:02:41.056893636
30.92864990234375,7.323130659767141,1396,2980,17.680108691137995,69.0185546875,5.439260761775975,1777,raspberrypi,26.5,2023-04-26 23:02:52.068042802
30.92864990234375,7.260181112548512,1384,3106,18.427656910964636,69.0185546875,6.27315753887762,1629,raspberrypi,26.5,2023-04-26 23:03:03.067831967
30.9588623046875,11.137869062901157,2180,2076,12.206881953101114,69.0185546875,1.9909848997070094,2389,raspberrypi,27.0,2023-04-26 23:03:14.085375849
30.9588623046875,6.606084724005134,1293,2106,12.383281981325117,69.0185546875,0.8640973630831645,2589,raspberrypi,27.0,2023-04-26 23:03:25.078972832
30.96893310546875,8.000872913992298,1566,2374,13.959122233459558,68.9208984375,1.6810908271354519,2444,raspberrypi,27.0,2023-04-26 23:03:36.100984300
30.97900390625,8.133709884467265,1592,2299,13.518122162899546,68.9208984375,1.1908947487040793,2531,raspberrypi,27.0,2023-04-26 23:03:47.114970275
30.97900390625,5.6098074454428755,1098,1901,11.177881788461088,68.9208984375,1.4895199459093975,2478,raspberrypi,27.0,2023-04-26 23:03:58.109153313
30.9991455078125,3.698998716302952,724,2567,15.093962415033987,68.9208984375,7.349335136353392,1438,raspberrypi,27.0,2023-04-26 23:04:09.154454870
31.00921630859375,13.04867779204108,2554,1711,10.060681609709057,68.9208984375,6.278791976560739,1628,raspberrypi,27.0,2023-04-26 23:04:20.227015077
31.02935791015625,11.168523748395378,2186,2089,12.283321965331515,68.8232421875,2.221996844714897,2348,raspberrypi,27.0,2023-04-26 23:04:31.319763228
30.9991455078125,11.69987163029525,2290,2024,11.901121904179506,68.524169921875,9.839756592292089,996,raspberrypi,27.0,2023-04-26 23:04:42.361579505
30.938720703125,7.53594351732991,1475,2770,16.287602606016417,67.840576171875,3.140410187063331,2185,raspberrypi,27.0,2023-04-26 23:04:53.356885581
30.938720703125,4.455147625160461,872,1949,11.460121833619494,68.035888671875,10.437006986702727,890,raspberrypi,27.0,2023-04-26 23:05:04.387313003
30.938720703125,11.357560975609756,2223,1510,8.878801420608228,68.231201171875,6.250619788145143,1633,raspberrypi,27.0,2023-04-26 23:05:15.372070774
30.96893310546875,6.50390243902439,1273,2049,12.04812192769951,68.426513671875,1.5514987604237094,2467,raspberrypi,27.0,2023-04-26 23:05:26.395960197
30.96893310546875,8.169473684210526,1599,1109,6.520921043347368,68.426513671875,8.45368492224476,1242,raspberrypi,27.0,2023-04-26 23:05:37.437534985
30.97900390625,7.59214377406932,1486,2777,16.32876261260202,68.524169921875,11.496281271129142,702,raspberrypi,27.0,2023-04-26 23:05:48.416381391
31.00921630859375,12.900513478818999,2525,1780,10.466401674624267,68.524169921875,6.075952219968447,1664,raspberrypi,27.0,2023-04-26 23:05:59.425608917
30.9991455078125,3.326033376123235,651,2076,12.206881953101114,68.328857421875,7.540906017579445,1404,raspberrypi,27.0,2023-04-26 23:06:10.420939147
31.02935791015625,9.482516046213094,1856,1130,6.64440106310417,68.524169921875,5.957629028622943,1685,raspberrypi,27.0,2023-04-26 23:06:21.489078417
31.02935791015625,7.397997432605904,1448,1733,10.190041630406663,68.231201171875,11.42866801893171,714,raspberrypi,27.0,2023-04-26 23:06:32.512978122
31.0394287109375,7.2600513478819,1421,3054,17.95752287320366,68.231201171875,3.3826910074374577,2142,raspberrypi,27.0,2023-04-26 23:06:43.537204996
31.0394287109375,5.732426187419769,1122,1166,6.856081096972977,68.328857421875,6.954924498535046,1508,raspberrypi,27.0,2023-04-26 23:06:54.571438226
30.9991455078125,8.092836970474968,1584,2485,14.611802337888376,67.938232421875,1.1401848095560068,2540,raspberrypi,27.0,2023-04-26 23:07:05.503345294
31.02935791015625,6.146264441591784,1203,1111,6.532681045228968,68.133544921875,7.022537750732477,1496,raspberrypi,27.0,2023-04-26 23:07:16.531454638
30.9991455078125,5.819281129653402,1139,1976,11.6188818590211,67.645263671875,11.270903763804373,742,raspberrypi,27.0,2023-04-26 23:07:27.541685410
30.9991455078125,4.138382541720154,810,1992,11.712961874073903,67.742919921875,3.8841559612350687,2053,raspberrypi,27.0,2023-04-26 23:07:38.561225291
31.00921630859375,8.036636713735557,1573,1175,6.909001105440177,68.133544921875,8.408609420779806,1250,raspberrypi,27.0,2023-04-26 23:07:49.570411661
31.02935791015625,12.946495507060334,2534,2304,13.54752216760355,68.133544921875,7.135226504394861,1476,raspberrypi,27.0,2023-04-26 23:08:01.626213773
31.04949951171875,8.178012738853504,1613,2314,13.486027333391615,68.133544921875,1.2303358124859143,2524,raspberrypi,27.5,2023-04-26 23:08:12.641907370
